8334                      30	26.79	 8.57	  353.06	  350.88	TurboVbyte
8334                      30	26.79	 8.57	  142.42	  347.88	VSimple
8334                      30	26.79	 8.57	  330.14	  275.93	MaskedVByte
8334                      30	26.79	 8.57	  277.56	  244.93	VbyteFPF
8334                      30	26.79	 8.57	  275.65	  243.70	SIMDPackFPF
8334                      36	32.14	10.29	  116.10	  428.69	VarintG8IU
8334                      38	33.93	10.86	  103.36	  251.74	TurboPFor
8334                      38	33.93	10.86	  103.89	  179.81	TurboPForDA
8334                      43	38.39	12.29	  361.29	  348.45	TurboPackV
8334                      43	38.39	12.29	  355.65	  347.15	TurboPack
8334                      43	38.39	12.29	  356.29	  326.70	TurboFor
8334                      43	38.39	12.29	  357.06	  265.23	TurboForDA
8334                      45	40.18	12.86	   30.75	  166.61	lz4
8334                     112	100.00	32.00	  498.40	  525.62	Copy
