2848                      41	25.62	 8.20	  169.85	  373.57	VSimple
2848                      42	26.25	 8.40	  449.30	  449.64	TurboVbyte
2848                      42	26.25	 8.40	  385.64	  401.93	MaskedVByte
2848                      42	26.25	 8.40	  333.32	  305.71	VbyteFPF
2848                      42	26.25	 8.40	  329.60	  304.98	SIMDPackFPF
2848                      47	29.38	 9.40	  118.79	  258.01	TurboPFor
2848                      47	29.38	 9.40	  119.81	  202.74	TurboPForDA
2848                      54	33.75	10.80	  125.84	  575.48	VarintG8IU
2848                      58	36.25	11.60	   42.47	  248.21	lz4
2848                      61	38.12	12.20	  421.35	  395.65	TurboPack
2848                      61	38.12	12.20	  415.58	  392.78	TurboPackV
2848                      61	38.12	12.20	  421.55	  355.95	TurboFor
2848                      61	38.12	12.20	  421.27	  307.58	TurboForDA
2848                     160	100.00	32.00	  663.21	  656.71	Copy
