11341                     29	25.89	 8.29	  153.60	  341.15	VSimple
11341                     30	26.79	 8.57	  360.89	  366.67	TurboVbyte
11341                     30	26.79	 8.57	  344.10	  284.35	MaskedVByte
11341                     30	26.79	 8.57	  286.32	  248.90	VbyteFPF
11341                     30	26.79	 8.57	  283.78	  247.50	SIMDPackFPF
11341                     36	32.14	10.29	  115.94	  444.38	VarintG8IU
11341                     36	32.14	10.29	  100.61	  231.79	TurboPFor
11341                     36	32.14	10.29	  102.46	  174.93	TurboPForDA
11341                     43	38.39	12.29	  350.27	  354.85	TurboPackV
11341                     43	38.39	12.29	  349.53	  354.42	TurboPack
11341                     43	38.39	12.29	  349.60	  332.41	TurboFor
11341                     43	38.39	12.29	  346.39	  272.10	TurboForDA
11341                     44	39.29	12.57	   31.22	  179.69	lz4
11341                    112	100.00	32.00	  512.85	  557.31	Copy
