6754                      14	29.17	 9.33	  190.29	  191.51	TurboVbyte
6754                      14	29.17	 9.33	  167.33	  166.72	VbyteFPF
6754                      14	29.17	 9.33	  165.08	  165.64	SIMDPackFPF
6754                      14	29.17	 9.33	  190.57	  154.27	MaskedVByte
6754                      18	37.50	12.00	   87.38	  225.09	VarintG8IU
6754                      18	37.50	12.00	   93.14	  181.74	VSimple
6754                      19	39.58	12.67	  167.20	  166.49	TurboForDA
6754                      19	39.58	12.67	   77.15	  161.58	TurboPForDA
6754                      19	39.58	12.67	  167.01	  155.17	TurboPack
6754                      19	39.58	12.67	  168.21	  153.76	TurboPackV
6754                      19	39.58	12.67	   76.59	  148.66	TurboPFor
6754                      19	39.58	12.67	  167.44	  144.40	TurboFor
6754                      26	54.17	17.33	   14.64	   89.37	lz4
6754                      48	100.00	32.00	  226.49	  243.22	Copy
