2570                      16	28.57	 9.14	  211.86	  214.20	TurboVbyte
2570                      16	28.57	 9.14	  183.55	  183.78	VbyteFPF
2570                      16	28.57	 9.14	  182.89	  182.07	SIMDPackFPF
2570                      16	28.57	 9.14	  211.28	  171.63	MaskedVByte
2570                      18	32.14	10.29	   94.35	  262.08	VarintG8IU
2570                      18	32.14	10.29	  119.22	  215.82	VSimple
2570                      22	39.29	12.57	  191.84	  185.34	TurboForDA
2570                      22	39.29	12.57	   86.84	  180.59	TurboPForDA
2570                      22	39.29	12.57	  191.67	  178.42	TurboPack
2570                      22	39.29	12.57	   86.22	  176.84	TurboPFor
2570                      22	39.29	12.57	  193.16	  176.69	TurboPackV
2570                      22	39.29	12.57	  191.48	  166.21	TurboFor
2570                      28	50.00	16.00	   16.92	   99.94	lz4
2570                      56	100.00	32.00	  227.42	  252.92	Copy
