5520                      10	31.25	10.00	  133.63	  132.07	TurboVbyte
5520                      10	31.25	10.00	  123.67	  122.64	VbyteFPF
5520                      10	31.25	10.00	  122.73	  121.72	SIMDPackFPF
5520                      10	31.25	10.00	  132.15	  111.02	MaskedVByte
5520                      13	40.62	13.00	   86.56	  134.19	VSimple
5520                      14	43.75	14.00	  111.93	  120.18	TurboForDA
5520                      14	43.75	14.00	   52.60	  115.86	TurboPForDA
5520                      14	43.75	14.00	  112.60	  107.00	TurboPack
5520                      14	43.75	14.00	  112.00	  104.83	TurboPackV
5520                      14	43.75	14.00	  112.88	  101.33	TurboFor
5520                      14	43.75	14.00	   53.86	   94.78	TurboPFor
5520                      18	56.25	18.00	   70.95	  141.14	VarintG8IU
5520                      20	62.50	20.00	    9.79	   65.23	lz4
5520                      32	100.00	32.00	  144.91	  156.96	Copy
