8729                      22	22.92	 7.33	  154.78	  307.31	VSimple
8729                      26	27.08	 8.67	  318.91	  327.84	TurboVbyte
8729                      26	27.08	 8.67	  298.00	  260.85	MaskedVByte
8729                      26	27.08	 8.67	  252.02	  232.54	VbyteFPF
8729                      26	27.08	 8.67	  250.83	  231.42	SIMDPackFPF
8729                      36	37.50	12.00	  112.28	  393.83	VarintG8IU
8729                      36	37.50	12.00	   91.21	  197.57	TurboPFor
8729                      36	37.50	12.00	   91.54	  166.08	TurboPForDA
8729                      37	38.54	12.33	  311.55	  309.79	TurboPack
8729                      37	38.54	12.33	  310.30	  307.84	TurboPackV
8729                      37	38.54	12.33	  311.63	  288.50	TurboFor
8729                      37	38.54	12.33	  311.66	  248.36	TurboForDA
8729                      42	43.75	14.00	   27.19	  161.18	lz4
8729                      96	100.00	32.00	  431.60	  446.86	Copy
