1537                      17	23.61	 7.56	  134.31	  251.45	VSimple
1537                      20	27.78	 8.89	  253.40	  257.21	TurboVbyte
1537                      20	27.78	 8.89	  246.87	  211.15	MaskedVByte
1537                      20	27.78	 8.89	  213.76	  208.47	VbyteFPF
1537                      20	27.78	 8.89	  211.73	  207.30	SIMDPackFPF
1537                      27	37.50	12.00	  100.66	  308.27	VarintG8IU
1537                      28	38.89	12.44	  237.81	  227.48	TurboPackV
1537                      28	38.89	12.44	  232.74	  225.01	TurboPack
1537                      28	38.89	12.44	  232.97	  216.52	TurboForDA
1537                      28	38.89	12.44	  107.39	  214.32	TurboPForDA
1537                      28	38.89	12.44	  104.66	  214.19	TurboPFor
1537                      28	38.89	12.44	  232.82	  213.45	TurboFor
1537                      33	45.83	14.67	   21.38	  145.05	lz4
1537                      72	100.00	32.00	  284.17	  307.48	Copy
