4355                      10	31.25	10.00	  133.07	  135.15	TurboVbyte
4355                      10	31.25	10.00	  123.38	  123.31	VbyteFPF
4355                      10	31.25	10.00	  122.15	  122.77	SIMDPackFPF
4355                      10	31.25	10.00	  130.75	  111.24	MaskedVByte
4355                      13	40.62	13.00	  105.70	  123.09	TurboForDA
4355                      13	40.62	13.00	   52.65	  117.19	TurboPForDA
4355                      13	40.62	13.00	  105.64	  105.11	TurboPack
4355                      13	40.62	13.00	  108.36	  103.33	TurboPackV
4355                      13	40.62	13.00	  105.75	   96.16	TurboFor
4355                      13	40.62	13.00	   52.64	   95.73	TurboPFor
4355                      16	50.00	16.00	   82.56	  138.33	VSimple
4355                      18	56.25	18.00	   70.64	  148.90	VarintG8IU
4355                      20	62.50	20.00	    9.96	   63.40	lz4
4355                      32	100.00	32.00	  153.90	  165.64	Copy
