874                       22	22.92	 7.33	  140.01	  298.62	VSimple
874                       26	27.08	 8.67	  319.41	  315.02	TurboVbyte
874                       26	27.08	 8.67	  299.01	  254.92	MaskedVByte
874                       26	27.08	 8.67	  255.17	  217.88	VbyteFPF
874                       26	27.08	 8.67	  252.66	  216.44	SIMDPackFPF
874                       35	36.46	11.67	   90.91	  182.94	TurboPFor
874                       35	36.46	11.67	   91.27	  150.12	TurboPForDA
874                       36	37.50	12.00	  112.14	  384.70	VarintG8IU
874                       37	38.54	12.33	  302.09	  303.11	TurboPackV
874                       37	38.54	12.33	  301.77	  301.01	TurboPack
874                       37	38.54	12.33	  301.82	  284.73	TurboFor
874                       37	38.54	12.33	  302.08	  234.40	TurboForDA
874                       41	42.71	13.67	   26.88	  163.36	lz4
874                       96	100.00	32.00	  421.58	  443.43	Copy
