6334                      20	27.78	 8.89	  255.66	  264.19	TurboVbyte
6334                      20	27.78	 8.89	  265.04	  213.68	MaskedVByte
6334                      20	27.78	 8.89	  225.71	  212.76	VbyteFPF
6334                      20	27.78	 8.89	  219.03	  208.37	SIMDPackFPF
6334                      23	31.94	10.22	  112.83	  263.23	VSimple
6334                      27	37.50	12.00	  101.35	  310.99	VarintG8IU
6334                      28	38.89	12.44	  242.33	  236.39	TurboPackV
6334                      28	38.89	12.44	  242.70	  228.94	TurboPack
6334                      28	38.89	12.44	  241.67	  223.80	TurboFor
6334                      28	38.89	12.44	  106.15	  212.71	TurboPFor
6334                      28	38.89	12.44	  242.50	  211.58	TurboForDA
6334                      28	38.89	12.44	  102.30	  208.39	TurboPForDA
6334                      33	45.83	14.67	   21.46	  153.55	lz4
6334                      72	100.00	32.00	  297.32	  247.38	Copy
