4200                      13	40.62	13.00	  135.85	  126.22	TurboVbyte
4200                      13	40.62	13.00	  105.98	  120.80	TurboForDA
4200                      13	40.62	13.00	  124.05	  115.24	VbyteFPF
4200                      13	40.62	13.00	   51.66	  115.11	TurboPForDA
4200                      13	40.62	13.00	  122.92	  113.75	SIMDPackFPF
4200                      13	40.62	13.00	  106.03	   99.04	TurboPack
4200                      13	40.62	13.00	  106.65	   98.53	TurboPackV
4200                      13	40.62	13.00	  123.72	   98.39	MaskedVByte
4200                      13	40.62	13.00	   51.72	   94.87	TurboPFor
4200                      13	40.62	13.00	  106.14	   92.86	TurboFor
4200                      16	50.00	16.00	   79.20	  133.58	VSimple
4200                      18	56.25	18.00	   69.67	  142.50	VarintG8IU
4200                      20	62.50	20.00	    9.99	   65.14	lz4
4200                      32	100.00	32.00	  148.03	  155.40	Copy
