1216                      22	22.92	 7.33	  142.35	  271.14	VSimple
1216                      26	27.08	 8.67	  326.05	  325.72	TurboVbyte
1216                      26	27.08	 8.67	  309.32	  242.66	MaskedVByte
1216                      26	27.08	 8.67	  261.01	  229.88	VbyteFPF
1216                      26	27.08	 8.67	  259.07	  228.58	SIMDPackFPF
1216                      36	37.50	12.00	  113.34	  387.70	VarintG8IU
1216                      37	38.54	12.33	  309.53	  306.18	TurboPack
1216                      37	38.54	12.33	  309.46	  303.20	TurboPackV
1216                      37	38.54	12.33	  133.35	  288.46	TurboPFor
1216                      37	38.54	12.33	  309.40	  284.85	TurboFor
1216                      37	38.54	12.33	  134.25	  253.19	TurboPForDA
1216                      37	38.54	12.33	  309.14	  251.96	TurboForDA
1216                      42	43.75	14.00	   27.25	  164.57	lz4
1216                      96	100.00	32.00	  409.31	  427.99	Copy
