1366                      14	29.17	 9.33	  190.41	  192.06	TurboVbyte
1366                      14	29.17	 9.33	  166.04	  166.82	VbyteFPF
1366                      14	29.17	 9.33	  164.11	  165.10	SIMDPackFPF
1366                      14	29.17	 9.33	  185.05	  154.86	MaskedVByte
1366                      18	37.50	12.00	   87.11	  226.61	VarintG8IU
1366                      19	39.58	12.67	  158.49	  166.26	TurboForDA
1366                      19	39.58	12.67	   75.67	  159.25	TurboPForDA
1366                      19	39.58	12.67	  158.39	  157.12	TurboPack
1366                      19	39.58	12.67	  159.84	  154.80	TurboPackV
1366                      19	39.58	12.67	   75.16	  145.59	TurboPFor
1366                      19	39.58	12.67	  158.32	  143.68	TurboFor
1366                      21	43.75	14.00	  100.96	  173.31	VSimple
1366                      26	54.17	17.33	   14.70	   86.14	lz4
1366                      48	100.00	32.00	  223.40	  240.13	Copy
