4967                      26	20.31	 6.50	  161.24	  378.31	VSimple
4967                      34	26.56	 8.50	  402.20	  385.77	TurboVbyte
4967                      34	26.56	 8.50	  366.53	  356.97	MaskedVByte
4967                      34	26.56	 8.50	  304.74	  263.49	VbyteFPF
4967                      34	26.56	 8.50	  304.26	  262.86	SIMDPackFPF
4967                      40	31.25	10.00	  112.20	  289.02	TurboPFor
4967                      40	31.25	10.00	  112.83	  194.83	TurboPForDA
4967                      45	35.16	11.25	  121.71	  488.89	VarintG8IU
4967                      46	35.94	11.50	   36.97	  246.78	lz4
4967                      53	41.41	13.25	  427.64	  425.86	TurboPack
4967                      53	41.41	13.25	  391.06	  400.55	TurboPackV
4967                      53	41.41	13.25	  417.45	  366.36	TurboFor
4967                      53	41.41	13.25	  398.55	  282.78	TurboForDA
4967                     128	100.00	32.00	  561.05	  596.37	Copy
