8112                      10	31.25	10.00	  128.73	  134.66	TurboVbyte
8112                      10	31.25	10.00	  121.29	  123.41	VbyteFPF
8112                      10	31.25	10.00	  120.45	  122.27	SIMDPackFPF
8112                      10	31.25	10.00	  127.57	  110.61	MaskedVByte
8112                      13	40.62	13.00	   83.56	  125.21	VSimple
8112                      14	43.75	14.00	  111.66	  122.72	TurboForDA
8112                      14	43.75	14.00	   53.10	  118.02	TurboPForDA
8112                      14	43.75	14.00	  110.86	  106.18	TurboPack
8112                      14	43.75	14.00	  110.66	  105.12	TurboPackV
8112                      14	43.75	14.00	   53.45	   94.52	TurboPFor
8112                      14	43.75	14.00	  111.11	   93.34	TurboFor
8112                      18	56.25	18.00	   69.55	  149.90	VarintG8IU
8112                      20	62.50	20.00	    9.91	   66.10	lz4
8112                      32	100.00	32.00	  147.69	  167.35	Copy
