10843                     14	29.17	 9.33	  181.02	  188.36	TurboVbyte
10843                     14	29.17	 9.33	  162.23	  162.55	VbyteFPF
10843                     14	29.17	 9.33	  160.49	  162.35	SIMDPackFPF
10843                     14	29.17	 9.33	  175.71	  149.24	MaskedVByte
10843                     18	37.50	12.00	   85.92	  220.15	VarintG8IU
10843                     21	43.75	14.00	   96.19	  166.68	VSimple
10843                     21	43.75	14.00	  147.61	  165.07	TurboForDA
10843                     21	43.75	14.00	   79.04	  159.97	TurboPForDA
10843                     21	43.75	14.00	  164.55	  158.03	TurboPackV
10843                     21	43.75	14.00	  163.89	  150.45	TurboPack
10843                     21	43.75	14.00	  149.91	  146.85	TurboFor
10843                     21	43.75	14.00	   78.11	  141.23	TurboPFor
10843                     26	54.17	17.33	   14.23	   86.05	lz4
10843                     48	100.00	32.00	  201.64	  219.22	Copy
