1843                      28	21.88	 7.00	  170.76	  321.32	VSimple
1843                      34	26.56	 8.50	  401.77	  398.91	TurboVbyte
1843                      34	26.56	 8.50	  378.54	  375.91	MaskedVByte
1843                      34	26.56	 8.50	  310.34	  257.96	SIMDPackFPF
1843                      34	26.56	 8.50	  303.28	  255.00	VbyteFPF
1843                      41	32.03	10.25	  108.20	  232.54	TurboPFor
1843                      41	32.03	10.25	  108.71	  192.08	TurboPForDA
1843                      45	35.16	11.25	  120.19	  500.08	VarintG8IU
1843                      45	35.16	11.25	  420.60	  438.24	TurboPack
1843                      45	35.16	11.25	  417.74	  431.03	TurboPackV
1843                      45	35.16	11.25	  421.25	  401.11	TurboFor
1843                      45	35.16	11.25	  421.48	  296.07	TurboForDA
1843                      46	35.94	11.50	   37.39	  249.13	lz4
1843                     128	100.00	32.00	  562.18	  555.88	Copy
