137                       14	29.17	 9.33	  189.07	  191.86	TurboVbyte
137                       14	29.17	 9.33	  166.03	  166.69	VbyteFPF
137                       14	29.17	 9.33	  164.08	  164.83	SIMDPackFPF
137                       14	29.17	 9.33	  186.08	  153.07	MaskedVByte
137                       18	37.50	12.00	   87.46	  224.91	VarintG8IU
137                       18	37.50	12.00	   92.74	  188.30	VSimple
137                       19	39.58	12.67	  164.48	  165.59	TurboForDA
137                       19	39.58	12.67	   77.42	  162.23	TurboPForDA
137                       19	39.58	12.67	  164.82	  156.56	TurboPack
137                       19	39.58	12.67	  164.60	  156.00	TurboPackV
137                       19	39.58	12.67	  165.23	  151.91	TurboFor
137                       19	39.58	12.67	   76.96	  151.58	TurboPFor
137                       26	54.17	17.33	   14.47	   86.30	lz4
137                       48	100.00	32.00	  225.52	  241.41	Copy
