5125                      24	27.27	 8.73	  302.88	  302.53	TurboVbyte
5125                      24	27.27	 8.73	  285.58	  248.89	MaskedVByte
5125                      24	27.27	 8.73	  243.41	  211.29	VbyteFPF
5125                      24	27.27	 8.73	  241.32	  210.22	SIMDPackFPF
5125                      27	30.68	 9.82	  109.79	  391.40	VarintG8IU
5125                      28	31.82	10.18	  132.03	  291.93	VSimple
5125                      37	42.05	13.45	  296.15	  296.68	TurboPack
5125                      37	42.05	13.45	  295.72	  296.01	TurboPackV
5125                      37	42.05	13.45	  296.40	  280.74	TurboFor
5125                      37	42.05	13.45	  127.43	  265.34	TurboPFor
5125                      37	42.05	13.45	  296.07	  242.48	TurboForDA
5125                      37	42.05	13.45	  123.80	  238.53	TurboPForDA
5125                      39	44.32	14.18	   25.31	  158.36	lz4
5125                      88	100.00	32.00	  332.82	  395.02	Copy
