6215                      12	30.00	 9.60	  158.07	  161.15	TurboVbyte
6215                      12	30.00	 9.60	  143.29	  140.66	VbyteFPF
6215                      12	30.00	 9.60	  142.25	  140.02	SIMDPackFPF
6215                      12	30.00	 9.60	  156.20	  133.29	MaskedVByte
6215                      13	32.50	10.40	  102.85	  140.51	VSimple
6215                      18	45.00	14.40	   79.08	  187.26	VarintG8IU
6215                      18	45.00	14.40	  132.72	  143.40	TurboForDA
6215                      18	45.00	14.40	   64.07	  137.40	TurboPForDA
6215                      18	45.00	14.40	  132.88	  127.97	TurboPack
6215                      18	45.00	14.40	  133.75	  127.96	TurboPackV
6215                      18	45.00	14.40	   63.95	  119.90	TurboPFor
6215                      18	45.00	14.40	  132.87	  119.42	TurboFor
6215                      23	57.50	18.40	   12.09	   74.36	lz4
6215                      40	100.00	32.00	  174.06	  188.04	Copy
