8963                      12	30.00	 9.60	  158.37	  161.43	TurboVbyte
8963                      12	30.00	 9.60	  143.77	  140.86	VbyteFPF
8963                      12	30.00	 9.60	  141.95	  140.20	SIMDPackFPF
8963                      12	30.00	 9.60	  156.04	  133.29	MaskedVByte
8963                      13	32.50	10.40	  104.99	  166.69	VSimple
8963                      16	40.00	12.80	  139.51	  144.75	TurboForDA
8963                      16	40.00	12.80	   65.15	  136.72	TurboPForDA
8963                      16	40.00	12.80	  139.49	  134.30	TurboPack
8963                      16	40.00	12.80	  140.53	  133.45	TurboPackV
8963                      16	40.00	12.80	  139.34	  127.39	TurboFor
8963                      16	40.00	12.80	   64.61	  120.01	TurboPFor
8963                      18	45.00	14.40	   78.93	  186.98	VarintG8IU
8963                      23	57.50	18.40	   12.21	   74.17	lz4
8963                      40	100.00	32.00	  175.17	  188.70	Copy
