7872                      18	28.12	 9.00	  239.37	  239.54	TurboVbyte
7872                      18	28.12	 9.00	  130.81	  225.21	VSimple
7872                      18	28.12	 9.00	  200.54	  203.17	SIMDPackFPF
7872                      18	28.12	 9.00	  202.32	  197.88	VbyteFPF
7872                      18	28.12	 9.00	  240.08	  196.57	MaskedVByte
7872                      25	39.06	12.50	  219.31	  203.95	TurboPack
7872                      25	39.06	12.50	  219.26	  202.39	TurboForDA
7872                      25	39.06	12.50	  219.76	  201.94	TurboPackV
7872                      25	39.06	12.50	   98.27	  200.19	TurboPFor
7872                      25	39.06	12.50	   99.09	  198.98	TurboPForDA
7872                      25	39.06	12.50	  219.33	  188.63	TurboFor
7872                      27	42.19	13.50	   98.95	  279.99	VarintG8IU
7872                      30	46.88	15.00	   20.47	  148.37	lz4
7872                      64	100.00	32.00	  275.53	  295.05	Copy
