9329                      12	30.00	 9.60	  153.85	  158.06	TurboVbyte
9329                      12	30.00	 9.60	  143.07	  140.30	VbyteFPF
9329                      12	30.00	 9.60	  141.40	  139.41	SIMDPackFPF
9329                      12	30.00	 9.60	  157.38	  128.31	MaskedVByte
9329                      13	32.50	10.40	  104.15	  138.00	VSimple
9329                      18	45.00	14.40	   78.12	  180.45	VarintG8IU
9329                      18	45.00	14.40	  129.36	  139.69	TurboForDA
9329                      18	45.00	14.40	   63.54	  134.10	TurboPForDA
9329                      18	45.00	14.40	  129.85	  123.99	TurboPackV
9329                      18	45.00	14.40	  129.40	  122.55	TurboPack
9329                      18	45.00	14.40	   64.01	  116.41	TurboPFor
9329                      18	45.00	14.40	  129.43	  115.77	TurboFor
9329                      23	57.50	18.40	   12.06	   74.43	lz4
9329                      40	100.00	32.00	  151.12	  157.62	Copy
