7867                      28	26.92	 8.62	  343.55	  347.19	TurboVbyte
7867                      28	26.92	 8.62	  140.94	  333.03	VSimple
7867                      28	26.92	 8.62	  328.94	  277.21	MaskedVByte
7867                      28	26.92	 8.62	  276.62	  240.44	VbyteFPF
7867                      28	26.92	 8.62	  273.10	  239.42	SIMDPackFPF
7867                      36	34.62	11.08	  114.36	  429.53	VarintG8IU
7867                      39	37.50	12.00	   94.61	  208.87	TurboPFor
7867                      39	37.50	12.00	   94.88	  171.54	TurboPForDA
7867                      40	38.46	12.31	  332.81	  340.96	TurboPack
7867                      40	38.46	12.31	  328.88	  334.61	TurboPackV
7867                      40	38.46	12.31	  332.76	  312.13	TurboFor
7867                      40	38.46	12.31	  332.78	  260.55	TurboForDA
7867                      44	42.31	13.54	   29.33	  174.77	lz4
7867                     104	100.00	32.00	  420.92	  458.65	Copy
