5678                      24	27.27	 8.73	  294.91	  299.98	TurboVbyte
5678                      24	27.27	 8.73	  262.91	  243.98	MaskedVByte
5678                      24	27.27	 8.73	  243.21	  220.30	VbyteFPF
5678                      24	27.27	 8.73	  244.96	  219.13	SIMDPackFPF
5678                      26	29.55	 9.45	  138.40	  307.21	VSimple
5678                      27	30.68	 9.82	  109.21	  378.25	VarintG8IU
5678                      34	38.64	12.36	  293.17	  291.36	TurboPack
5678                      34	38.64	12.36	  293.33	  287.95	TurboPackV
5678                      34	38.64	12.36	  293.11	  269.28	TurboFor
5678                      34	38.64	12.36	  124.38	  261.70	TurboPFor
5678                      34	38.64	12.36	  290.57	  243.43	TurboForDA
5678                      34	38.64	12.36	  120.64	  235.54	TurboPForDA
5678                      38	43.18	13.82	   25.64	  154.23	lz4
5678                      88	100.00	32.00	  353.33	  410.29	Copy
