5300                      12	30.00	 9.60	  150.40	  158.90	TurboVbyte
5300                      12	30.00	 9.60	  143.11	  140.96	VbyteFPF
5300                      12	30.00	 9.60	  141.26	  139.79	SIMDPackFPF
5300                      12	30.00	 9.60	  154.42	  129.25	MaskedVByte
5300                      13	32.50	10.40	   98.91	  167.20	VSimple
5300                      16	40.00	12.80	  137.07	  141.58	TurboForDA
5300                      16	40.00	12.80	   61.85	  138.85	TurboPForDA
5300                      16	40.00	12.80	  140.64	  133.41	TurboPackV
5300                      16	40.00	12.80	  137.04	  132.86	TurboPack
5300                      16	40.00	12.80	  137.37	  127.43	TurboFor
5300                      16	40.00	12.80	   64.19	  120.28	TurboPFor
5300                      18	45.00	14.40	   77.97	  181.34	VarintG8IU
5300                      23	57.50	18.40	   12.14	   74.10	lz4
5300                      40	100.00	32.00	  175.25	  184.60	Copy
