10295                     12	30.00	 9.60	  158.12	  161.35	TurboVbyte
10295                     12	30.00	 9.60	  143.34	  141.30	VbyteFPF
10295                     12	30.00	 9.60	  141.92	  140.45	SIMDPackFPF
10295                     12	30.00	 9.60	  156.50	  133.32	MaskedVByte
10295                     13	32.50	10.40	  102.78	  146.81	VSimple
10295                     18	45.00	14.40	   79.25	  186.07	VarintG8IU
10295                     18	45.00	14.40	  141.76	  144.06	TurboForDA
10295                     18	45.00	14.40	   65.14	  137.43	TurboPForDA
10295                     18	45.00	14.40	  141.44	  135.15	TurboPack
10295                     18	45.00	14.40	  141.12	  133.38	TurboPackV
10295                     18	45.00	14.40	  141.46	  127.10	TurboFor
10295                     18	45.00	14.40	   64.89	  120.48	TurboPFor
10295                     23	57.50	18.40	   12.13	   74.32	lz4
10295                     40	100.00	32.00	  173.83	  187.87	Copy
