4147                      17	21.25	 6.80	  150.90	  279.60	VSimple
4147                      22	27.50	 8.80	  285.79	  287.21	TurboVbyte
4147                      22	27.50	 8.80	  271.55	  234.85	MaskedVByte
4147                      22	27.50	 8.80	  230.87	  209.13	SIMDPackFPF
4147                      22	27.50	 8.80	  233.95	  209.07	VbyteFPF
4147                      27	33.75	10.80	  106.52	  354.38	VarintG8IU
4147                      31	38.75	12.40	  263.98	  261.00	TurboPack
4147                      31	38.75	12.40	  264.43	  257.77	TurboPackV
4147                      31	38.75	12.40	  115.22	  242.73	TurboPFor
4147                      31	38.75	12.40	  264.07	  238.64	TurboFor
4147                      31	38.75	12.40	  264.71	  230.68	TurboForDA
4147                      31	38.75	12.40	  116.22	  226.63	TurboPForDA
4147                      36	45.00	14.40	   23.85	  157.03	lz4
4147                      80	100.00	32.00	  362.12	  389.50	Copy
