10060                     12	30.00	 9.60	  155.48	  159.51	TurboVbyte
10060                     12	30.00	 9.60	  141.38	  145.67	VbyteFPF
10060                     12	30.00	 9.60	  140.41	  144.28	SIMDPackFPF
10060                     12	30.00	 9.60	  156.05	  132.05	MaskedVByte
10060                     13	32.50	10.40	  101.98	  153.84	VSimple
10060                     18	45.00	14.40	   78.83	  182.82	VarintG8IU
10060                     18	45.00	14.40	  134.65	  140.96	TurboForDA
10060                     18	45.00	14.40	   65.94	  140.87	TurboPForDA
10060                     18	45.00	14.40	  134.77	  132.90	TurboPack
10060                     18	45.00	14.40	  134.08	  132.24	TurboPackV
10060                     18	45.00	14.40	  134.71	  124.11	TurboFor
10060                     18	45.00	14.40	   65.56	  122.26	TurboPFor
10060                     23	57.50	18.40	   12.07	   74.76	lz4
10060                     40	100.00	32.00	  169.09	  179.66	Copy
