10543                     12	30.00	 9.60	  161.52	  160.77	TurboVbyte
10543                     12	30.00	 9.60	  146.69	  140.32	SIMDPackFPF
10543                     12	30.00	 9.60	  148.58	  140.00	VbyteFPF
10543                     12	30.00	 9.60	  162.73	  130.38	MaskedVByte
10543                     13	32.50	10.40	  102.42	  183.99	VSimple
10543                     16	40.00	12.80	  133.70	  143.30	TurboForDA
10543                     16	40.00	12.80	   63.51	  135.86	TurboPForDA
10543                     16	40.00	12.80	  135.37	  124.87	TurboPackV
10543                     16	40.00	12.80	  133.65	  124.53	TurboPack
10543                     16	40.00	12.80	   63.54	  119.50	TurboPFor
10543                     16	40.00	12.80	  133.66	  118.03	TurboFor
10543                     18	45.00	14.40	   80.23	  183.96	VarintG8IU
10543                     23	57.50	18.40	   11.93	   74.16	lz4
10543                     40	100.00	32.00	  178.56	  188.47	Copy
