8622                      24	27.27	 8.73	  302.21	  306.48	TurboVbyte
8622                      24	27.27	 8.73	  291.24	  248.66	MaskedVByte
8622                      24	27.27	 8.73	  245.04	  219.23	VbyteFPF
8622                      24	27.27	 8.73	  245.72	  218.36	SIMDPackFPF
8622                      27	30.68	 9.82	  110.86	  390.58	VarintG8IU
8622                      28	31.82	10.18	  133.71	  325.05	VSimple
8622                      34	38.64	12.36	  285.79	  288.70	TurboPack
8622                      34	38.64	12.36	  285.96	  284.11	TurboPackV
8622                      34	38.64	12.36	  122.36	  267.59	TurboPFor
8622                      34	38.64	12.36	  286.86	  264.57	TurboFor
8622                      34	38.64	12.36	  286.66	  243.70	TurboForDA
8622                      34	38.64	12.36	  123.32	  241.35	TurboPForDA
8622                      39	44.32	14.18	   25.32	  157.46	lz4
8622                      88	100.00	32.00	  368.58	  401.14	Copy
