5491                      12	30.00	 9.60	  155.55	  159.96	TurboVbyte
5491                      12	30.00	 9.60	  142.70	  145.16	VbyteFPF
5491                      12	30.00	 9.60	  142.25	  143.96	SIMDPackFPF
5491                      12	30.00	 9.60	  156.16	  133.78	MaskedVByte
5491                      18	45.00	14.40	   78.67	  180.14	VarintG8IU
5491                      18	45.00	14.40	   82.51	  156.10	VSimple
5491                      18	45.00	14.40	  129.75	  142.45	TurboForDA
5491                      18	45.00	14.40	   63.07	  137.68	TurboPForDA
5491                      18	45.00	14.40	  129.58	  125.09	TurboPack
5491                      18	45.00	14.40	  129.90	  124.95	TurboPackV
5491                      18	45.00	14.40	  129.41	  116.99	TurboFor
5491                      18	45.00	14.40	   62.86	  115.49	TurboPFor
5491                      23	57.50	18.40	   12.42	   78.35	lz4
5491                      40	100.00	32.00	  172.41	  183.47	Copy
