2189                      13	27.08	 8.67	  112.02	  193.87	VSimple
2189                      14	29.17	 9.33	  190.43	  192.16	TurboVbyte
2189                      14	29.17	 9.33	  170.09	  165.70	VbyteFPF
2189                      14	29.17	 9.33	  169.59	  164.65	SIMDPackFPF
2189                      14	29.17	 9.33	  187.04	  156.09	MaskedVByte
2189                      18	37.50	12.00	   87.33	  223.94	VarintG8IU
2189                      19	39.58	12.67	  159.49	  166.94	TurboForDA
2189                      19	39.58	12.67	   75.23	  162.94	TurboPForDA
2189                      19	39.58	12.67	  159.26	  157.26	TurboPack
2189                      19	39.58	12.67	  161.01	  155.03	TurboPackV
2189                      19	39.58	12.67	   75.05	  145.96	TurboPFor
2189                      19	39.58	12.67	  159.47	  143.67	TurboFor
2189                      26	54.17	17.33	   14.18	   87.01	lz4
2189                      48	100.00	32.00	  223.21	  242.79	Copy
