10483                     22	27.50	 8.80	  285.14	  287.10	TurboVbyte
10483                     22	27.50	 8.80	  272.06	  230.40	MaskedVByte
10483                     22	27.50	 8.80	  233.80	  209.71	VbyteFPF
10483                     22	27.50	 8.80	  228.72	  209.24	SIMDPackFPF
10483                     23	28.75	 9.20	  126.43	  268.33	VSimple
10483                     27	33.75	10.80	  106.49	  354.74	VarintG8IU
10483                     31	38.75	12.40	  273.55	  271.46	TurboPack
10483                     31	38.75	12.40	  272.39	  268.55	TurboPackV
10483                     31	38.75	12.40	  272.58	  255.99	TurboFor
10483                     31	38.75	12.40	  115.52	  240.63	TurboPFor
10483                     31	38.75	12.40	  273.35	  230.00	TurboForDA
10483                     31	38.75	12.40	  117.10	  226.26	TurboPForDA
10483                     41	51.25	16.40	   24.10	  165.63	lz4
10483                     80	100.00	32.00	  372.49	  401.40	Copy
