8419                      33	22.92	 7.33	  177.99	  391.17	VSimple
8419                      38	26.39	 8.44	  420.07	  422.46	TurboVbyte
8419                      38	26.39	 8.44	  383.41	  385.43	MaskedVByte
8419                      38	26.39	 8.44	  315.98	  292.20	VbyteFPF
8419                      38	26.39	 8.44	  314.17	  290.70	SIMDPackFPF
8419                      45	31.25	10.00	  124.66	  545.19	VarintG8IU
8419                      47	32.64	10.44	  115.75	  289.17	TurboPFor
8419                      47	32.64	10.44	  115.58	  204.30	TurboPForDA
8419                      55	38.19	12.22	  385.55	  357.49	TurboPack
8419                      55	38.19	12.22	  378.32	  355.16	TurboPackV
8419                      55	38.19	12.22	  385.00	  320.38	TurboFor
8419                      55	38.19	12.22	  385.65	  296.81	TurboForDA
8419                      58	40.28	12.89	   38.89	  266.00	lz4
8419                     144	100.00	32.00	  606.35	  667.44	Copy
