251                       22	27.50	 8.80	  278.48	  278.05	TurboVbyte
251                       22	27.50	 8.80	  264.50	  226.26	MaskedVByte
251                       22	27.50	 8.80	  228.05	  202.93	VbyteFPF
251                       22	27.50	 8.80	  225.72	  201.86	SIMDPackFPF
251                       26	32.50	10.40	  135.55	  243.77	VSimple
251                       27	33.75	10.80	  105.44	  337.88	VarintG8IU
251                       31	38.75	12.40	  259.73	  248.47	TurboPack
251                       31	38.75	12.40	  261.02	  246.10	TurboPackV
251                       31	38.75	12.40	  113.76	  234.12	TurboPFor
251                       31	38.75	12.40	  259.92	  232.14	TurboFor
251                       31	38.75	12.40	  260.03	  222.15	TurboForDA
251                       31	38.75	12.40	  114.68	  216.98	TurboPForDA
251                       42	52.50	16.80	   23.00	  163.36	lz4
251                       80	100.00	32.00	  348.05	  368.08	Copy
