8098                      12	30.00	 9.60	  159.74	  157.39	TurboVbyte
8098                      12	30.00	 9.60	  145.00	  140.16	VbyteFPF
8098                      12	30.00	 9.60	  143.45	  139.69	SIMDPackFPF
8098                      12	30.00	 9.60	  159.43	  128.35	MaskedVByte
8098                      13	32.50	10.40	  105.10	  158.79	VSimple
8098                      16	40.00	12.80	  138.23	  142.24	TurboForDA
8098                      16	40.00	12.80	   62.31	  136.01	TurboPForDA
8098                      16	40.00	12.80	  130.58	  131.31	TurboPack
8098                      16	40.00	12.80	  136.78	  125.18	TurboPackV
8098                      16	40.00	12.80	  130.50	  123.83	TurboFor
8098                      16	40.00	12.80	   65.45	  116.78	TurboPFor
8098                      18	45.00	14.40	   79.12	  181.44	VarintG8IU
8098                      23	57.50	18.40	   12.14	   74.39	lz4
8098                      40	100.00	32.00	  144.40	  146.99	Copy
