4749                      16	28.57	 9.14	  212.75	  211.51	TurboVbyte
4749                      16	28.57	 9.14	  185.41	  175.38	VbyteFPF
4749                      16	28.57	 9.14	  185.97	  174.34	SIMDPackFPF
4749                      16	28.57	 9.14	  210.16	  167.09	MaskedVByte
4749                      18	32.14	10.29	   94.16	  250.30	VarintG8IU
4749                      21	37.50	12.00	  115.01	  194.48	VSimple
4749                      24	42.86	13.71	  192.31	  184.60	TurboPack
4749                      24	42.86	13.71	  194.39	  181.86	TurboPackV
4749                      24	42.86	13.71	  192.22	  178.57	TurboForDA
4749                      24	42.86	13.71	   88.84	  173.69	TurboPForDA
4749                      24	42.86	13.71	  192.29	  171.31	TurboFor
4749                      24	42.86	13.71	   88.78	  158.56	TurboPFor
4749                      28	50.00	16.00	   16.65	   96.44	lz4
4749                      56	100.00	32.00	  240.74	  247.08	Copy
