4060                      12	30.00	 9.60	  155.74	  161.40	TurboVbyte
4060                      12	30.00	 9.60	  145.24	  144.24	VbyteFPF
4060                      12	30.00	 9.60	  143.84	  143.18	SIMDPackFPF
4060                      12	30.00	 9.60	  158.45	  132.98	MaskedVByte
4060                      13	32.50	10.40	  103.03	  159.53	VSimple
4060                      18	45.00	14.40	   79.17	  187.58	VarintG8IU
4060                      18	45.00	14.40	  140.78	  143.84	TurboForDA
4060                      18	45.00	14.40	   63.29	  139.82	TurboPForDA
4060                      18	45.00	14.40	  140.54	  134.38	TurboPack
4060                      18	45.00	14.40	  140.56	  130.84	TurboPackV
4060                      18	45.00	14.40	  140.53	  128.17	TurboFor
4060                      18	45.00	14.40	   64.81	  119.98	TurboPFor
4060                      23	57.50	18.40	   12.26	   74.41	lz4
4060                      40	100.00	32.00	  171.45	  184.18	Copy
