11107                     12	30.00	 9.60	  149.13	  152.07	TurboVbyte
11107                     12	30.00	 9.60	  136.53	  138.31	VbyteFPF
11107                     12	30.00	 9.60	  136.85	  137.44	SIMDPackFPF
11107                     12	30.00	 9.60	  148.18	  126.94	MaskedVByte
11107                     13	32.50	10.40	  102.13	  178.68	VSimple
11107                     16	40.00	12.80	  129.54	  138.67	TurboForDA
11107                     16	40.00	12.80	   61.89	  133.87	TurboPForDA
11107                     16	40.00	12.80	  130.30	  124.38	TurboPackV
11107                     16	40.00	12.80	  129.08	  124.06	TurboPack
11107                     16	40.00	12.80	   61.66	  117.73	TurboPFor
11107                     16	40.00	12.80	  129.01	  116.59	TurboFor
11107                     18	45.00	14.40	   77.07	  178.70	VarintG8IU
11107                     23	57.50	18.40	   11.96	   72.55	lz4
11107                     40	100.00	32.00	  165.58	  176.91	Copy
