11189                     12	30.00	 9.60	  159.39	  163.32	TurboVbyte
11189                     12	30.00	 9.60	  146.00	  144.51	VbyteFPF
11189                     12	30.00	 9.60	  143.94	  143.65	SIMDPackFPF
11189                     12	30.00	 9.60	  160.15	  135.97	MaskedVByte
11189                     13	32.50	10.40	  105.06	  163.59	VSimple
11189                     18	45.00	14.40	   79.42	  182.70	VarintG8IU
11189                     18	45.00	14.40	  139.66	  144.48	TurboForDA
11189                     18	45.00	14.40	   62.70	  140.32	TurboPForDA
11189                     18	45.00	14.40	  139.71	  135.61	TurboPack
11189                     18	45.00	14.40	  139.49	  133.39	TurboPackV
11189                     18	45.00	14.40	  139.72	  127.68	TurboFor
11189                     18	45.00	14.40	   65.44	  120.51	TurboPFor
11189                     23	57.50	18.40	   12.38	   79.23	lz4
11189                     40	100.00	32.00	  170.20	  183.96	Copy
