9157                      14	29.17	 9.33	  176.79	  188.39	TurboVbyte
9157                      14	29.17	 9.33	  161.39	  158.65	VbyteFPF
9157                      14	29.17	 9.33	  161.48	  157.65	SIMDPackFPF
9157                      14	29.17	 9.33	  178.60	  152.22	MaskedVByte
9157                      18	37.50	12.00	   85.56	  224.46	VarintG8IU
9157                      18	37.50	12.00	   88.71	  184.90	VSimple
9157                      21	43.75	14.00	  163.60	  163.71	TurboForDA
9157                      21	43.75	14.00	  163.81	  162.18	TurboPack
9157                      21	43.75	14.00	  164.62	  160.41	TurboPackV
9157                      21	43.75	14.00	   76.83	  159.79	TurboPForDA
9157                      21	43.75	14.00	  163.76	  153.48	TurboFor
9157                      21	43.75	14.00	   76.45	  144.59	TurboPFor
9157                      26	54.17	17.33	   13.98	   84.60	lz4
9157                      48	100.00	32.00	  216.10	  243.82	Copy
