1939                      28	25.00	 8.00	  158.42	  349.64	VSimple
1939                      30	26.79	 8.57	  365.71	  364.88	TurboVbyte
1939                      30	26.79	 8.57	  340.03	  282.82	MaskedVByte
1939                      30	26.79	 8.57	  283.05	  255.03	VbyteFPF
1939                      30	26.79	 8.57	  280.75	  254.04	SIMDPackFPF
1939                      36	32.14	10.29	  117.94	  452.06	VarintG8IU
1939                      41	36.61	11.71	  103.89	  268.01	TurboPFor
1939                      41	36.61	11.71	  104.57	  188.86	TurboPForDA
1939                      43	38.39	12.29	  364.48	  365.54	TurboPack
1939                      43	38.39	12.29	  358.87	  360.46	TurboPackV
1939                      43	38.39	12.29	  364.13	  335.91	TurboFor
1939                      43	38.39	12.29	  363.56	  260.54	TurboForDA
1939                      46	41.07	13.14	   31.03	  172.22	lz4
1939                     112	100.00	32.00	  507.05	  553.23	Copy
