10659                     14	29.17	 9.33	  190.66	  192.42	TurboVbyte
10659                     14	29.17	 9.33	  170.79	  165.95	VbyteFPF
10659                     14	29.17	 9.33	  169.76	  164.67	SIMDPackFPF
10659                     14	29.17	 9.33	  186.99	  155.85	MaskedVByte
10659                     18	37.50	12.00	   87.50	  223.53	VarintG8IU
10659                     19	39.58	12.67	  159.32	  166.84	TurboForDA
10659                     19	39.58	12.67	   75.37	  162.58	TurboPForDA
10659                     19	39.58	12.67	  159.91	  157.33	TurboPack
10659                     19	39.58	12.67	  160.99	  154.25	TurboPackV
10659                     19	39.58	12.67	  159.39	  144.17	TurboFor
10659                     19	39.58	12.67	   74.23	  143.64	TurboPFor
10659                     21	43.75	14.00	  102.30	  218.21	VSimple
10659                     26	54.17	17.33	   14.14	   87.17	lz4
10659                     48	100.00	32.00	  226.90	  242.39	Copy
