5540                      14	29.17	 9.33	  189.37	  187.45	TurboVbyte
5540                      14	29.17	 9.33	  166.54	  164.65	VbyteFPF
5540                      14	29.17	 9.33	  164.69	  163.06	SIMDPackFPF
5540                      14	29.17	 9.33	  189.77	  150.96	MaskedVByte
5540                      18	37.50	12.00	   87.34	  219.03	VarintG8IU
5540                      21	43.75	14.00	  106.86	  178.98	VSimple
5540                      21	43.75	14.00	  165.27	  163.66	TurboForDA
5540                      21	43.75	14.00	   78.57	  160.72	TurboPForDA
5540                      21	43.75	14.00	  165.11	  159.42	TurboPack
5540                      21	43.75	14.00	  167.02	  158.77	TurboPackV
5540                      21	43.75	14.00	  164.85	  147.77	TurboFor
5540                      21	43.75	14.00	   77.98	  147.20	TurboPFor
5540                      26	54.17	17.33	   14.37	   87.97	lz4
5540                      48	100.00	32.00	  220.92	  230.93	Copy
