1050                      28	26.92	 8.62	  342.84	  334.42	TurboVbyte
1050                      28	26.92	 8.62	  158.97	  294.00	VSimple
1050                      28	26.92	 8.62	  319.60	  269.92	MaskedVByte
1050                      28	26.92	 8.62	  276.93	  239.84	VbyteFPF
1050                      28	26.92	 8.62	  272.09	  238.70	SIMDPackFPF
1050                      36	34.62	11.08	  114.10	  404.84	VarintG8IU
1050                      40	38.46	12.31	  355.06	  345.26	TurboPack
1050                      40	38.46	12.31	  354.33	  340.30	TurboPackV
1050                      40	38.46	12.31	  355.88	  315.11	TurboFor
1050                      40	38.46	12.31	  140.67	  308.55	TurboPFor
1050                      40	38.46	12.31	  355.89	  258.29	TurboForDA
1050                      40	38.46	12.31	  137.57	  257.79	TurboPForDA
1050                      43	41.35	13.23	   29.45	  169.75	lz4
1050                     104	100.00	32.00	  424.03	  447.41	Copy
