295                       27	28.12	 9.00	  319.02	  322.02	TurboVbyte
295                       27	28.12	 9.00	  303.38	  239.07	MaskedVByte
295                       27	28.12	 9.00	  255.36	  229.63	SIMDPackFPF
295                       27	28.12	 9.00	  256.47	  216.90	VbyteFPF
295                       28	29.17	 9.33	  148.10	  271.52	VSimple
295                       34	35.42	11.33	  315.26	  326.26	TurboPack
295                       34	35.42	11.33	  304.17	  312.73	TurboPackV
295                       34	35.42	11.33	  138.36	  307.05	TurboPFor
295                       34	35.42	11.33	  293.01	  303.84	TurboFor
295                       34	35.42	11.33	  139.39	  256.96	TurboPForDA
295                       34	35.42	11.33	  312.51	  234.48	TurboForDA
295                       36	37.50	12.00	  113.14	  394.24	VarintG8IU
295                       42	43.75	14.00	   27.84	  163.57	lz4
295                       96	100.00	32.00	  432.97	  462.71	Copy
