5345                      12	30.00	 9.60	  154.69	  158.56	TurboVbyte
5345                      12	30.00	 9.60	  142.82	  144.57	VbyteFPF
5345                      12	30.00	 9.60	  141.63	  143.42	SIMDPackFPF
5345                      12	30.00	 9.60	  155.00	  132.56	MaskedVByte
5345                      13	32.50	10.40	  101.77	  156.70	VSimple
5345                      16	40.00	12.80	  129.60	  145.30	TurboForDA
5345                      16	40.00	12.80	   62.99	  137.46	TurboPForDA
5345                      16	40.00	12.80	  129.93	  126.56	TurboPackV
5345                      16	40.00	12.80	  129.56	  125.45	TurboPack
5345                      16	40.00	12.80	   62.81	  120.01	TurboPFor
5345                      16	40.00	12.80	  129.48	  118.88	TurboFor
5345                      18	45.00	14.40	   78.67	  175.52	VarintG8IU
5345                      23	57.50	18.40	   12.34	   77.92	lz4
5345                      40	100.00	32.00	  166.79	  177.09	Copy
