1826                      28	26.92	 8.62	  157.87	  366.35	VSimple
1826                      28	26.92	 8.62	  343.07	  342.41	TurboVbyte
1826                      28	26.92	 8.62	  323.70	  274.50	MaskedVByte
1826                      28	26.92	 8.62	  271.58	  244.31	VbyteFPF
1826                      28	26.92	 8.62	  269.73	  243.69	SIMDPackFPF
1826                      36	34.62	11.08	  114.91	  416.42	VarintG8IU
1826                      40	38.46	12.31	  337.55	  340.21	TurboPack
1826                      40	38.46	12.31	  331.58	  335.13	TurboPackV
1826                      40	38.46	12.31	  139.64	  315.39	TurboPFor
1826                      40	38.46	12.31	  337.17	  310.69	TurboFor
1826                      40	38.46	12.31	  140.64	  263.96	TurboPForDA
1826                      40	38.46	12.31	  337.61	  250.52	TurboForDA
1826                      44	42.31	13.54	   29.49	  165.27	lz4
1826                     104	100.00	32.00	  434.27	  469.14	Copy
