5887                      22	27.50	 8.80	  289.04	  289.06	TurboVbyte
5887                      22	27.50	 8.80	  275.55	  234.12	MaskedVByte
5887                      22	27.50	 8.80	  235.62	  210.72	VbyteFPF
5887                      22	27.50	 8.80	  236.08	  209.90	SIMDPackFPF
5887                      26	32.50	10.40	  136.84	  277.00	VSimple
5887                      27	33.75	10.80	  106.40	  356.13	VarintG8IU
5887                      31	38.75	12.40	  274.82	  274.58	TurboPack
5887                      31	38.75	12.40	  275.01	  268.20	TurboPackV
5887                      31	38.75	12.40	  274.34	  258.86	TurboFor
5887                      31	38.75	12.40	  115.87	  242.71	TurboPFor
5887                      31	38.75	12.40	  119.80	  230.97	TurboPForDA
5887                      31	38.75	12.40	  274.82	  230.71	TurboForDA
5887                      36	45.00	14.40	   23.82	  157.77	lz4
5887                      80	100.00	32.00	  358.11	  394.96	Copy
