10331                     14	29.17	 9.33	  189.88	  191.78	TurboVbyte
10331                     14	29.17	 9.33	  166.96	  164.98	VbyteFPF
10331                     14	29.17	 9.33	  165.18	  164.04	SIMDPackFPF
10331                     14	29.17	 9.33	  184.64	  151.03	MaskedVByte
10331                     18	37.50	12.00	   87.47	  223.58	VarintG8IU
10331                     18	37.50	12.00	   95.66	  173.79	VSimple
10331                     21	43.75	14.00	  154.30	  166.27	TurboForDA
10331                     21	43.75	14.00	  170.59	  162.80	TurboPack
10331                     21	43.75	14.00	   74.70	  160.11	TurboPForDA
10331                     21	43.75	14.00	  170.46	  159.80	TurboPackV
10331                     21	43.75	14.00	  154.12	  153.70	TurboFor
10331                     21	43.75	14.00	   77.95	  144.04	TurboPFor
10331                     26	54.17	17.33	   14.61	   86.04	lz4
10331                     48	100.00	32.00	  213.04	  223.89	Copy
