6933                      38	23.75	 7.60	  175.62	  419.09	VSimple
6933                      42	26.25	 8.40	  449.85	  450.94	TurboVbyte
6933                      42	26.25	 8.40	  387.67	  399.41	MaskedVByte
6933                      42	26.25	 8.40	  331.19	  297.08	VbyteFPF
6933                      42	26.25	 8.40	  329.38	  296.81	SIMDPackFPF
6933                      52	32.50	10.40	  119.76	  284.46	TurboPFor
6933                      52	32.50	10.40	  119.84	  201.93	TurboPForDA
6933                      54	33.75	10.80	  126.46	  578.91	VarintG8IU
6933                      57	35.62	11.40	   42.40	  236.89	lz4
6933                      61	38.12	12.20	  419.82	  416.67	TurboPack
6933                      61	38.12	12.20	  415.15	  413.90	TurboPackV
6933                      61	38.12	12.20	  420.11	  376.66	TurboFor
6933                      61	38.12	12.20	  419.77	  300.79	TurboForDA
6933                     160	100.00	32.00	  671.88	  659.67	Copy
