8245                      12	30.00	 9.60	  159.64	  161.60	TurboVbyte
8245                      12	30.00	 9.60	  144.90	  145.61	VbyteFPF
8245                      12	30.00	 9.60	  143.76	  144.69	SIMDPackFPF
8245                      12	30.00	 9.60	  160.33	  132.74	MaskedVByte
8245                      13	32.50	10.40	  104.12	  162.70	VSimple
8245                      18	45.00	14.40	   79.16	  186.09	VarintG8IU
8245                      18	45.00	14.40	  141.29	  147.24	TurboForDA
8245                      18	45.00	14.40	   64.36	  140.07	TurboPForDA
8245                      18	45.00	14.40	  141.44	  133.44	TurboPack
8245                      18	45.00	14.40	  140.37	  131.19	TurboPackV
8245                      18	45.00	14.40	  135.29	  124.88	TurboFor
8245                      18	45.00	14.40	   64.39	  118.30	TurboPFor
8245                      23	57.50	18.40	   12.22	   75.57	lz4
8245                      40	100.00	32.00	  155.86	  163.13	Copy
