5052                      12	30.00	 9.60	  159.87	  152.69	TurboVbyte
5052                      12	30.00	 9.60	  143.95	  138.84	SIMDPackFPF
5052                      12	30.00	 9.60	  144.93	  138.81	VbyteFPF
5052                      12	30.00	 9.60	  159.51	  124.39	MaskedVByte
5052                      13	32.50	10.40	  103.28	  174.60	VSimple
5052                      18	45.00	14.40	   79.23	  180.50	VarintG8IU
5052                      18	45.00	14.40	  133.35	  124.04	TurboPackV
5052                      18	45.00	14.40	  132.56	  123.89	TurboPack
5052                      18	45.00	14.40	   64.41	  123.41	TurboPForDA
5052                      18	45.00	14.40	  132.55	  123.22	TurboForDA
5052                      18	45.00	14.40	  132.62	  118.69	TurboFor
5052                      18	45.00	14.40	   64.67	  116.30	TurboPFor
5052                      23	57.50	18.40	   11.94	   74.85	lz4
5052                      40	100.00	32.00	  157.78	  159.66	Copy
