10677                     21	29.17	 9.33	  240.36	  258.27	TurboVbyte
10677                     21	29.17	 9.33	  234.71	  212.12	MaskedVByte
10677                     21	29.17	 9.33	  204.98	  204.06	VbyteFPF
10677                     21	29.17	 9.33	  203.87	  202.82	SIMDPackFPF
10677                     26	36.11	11.56	  120.23	  248.17	VSimple
10677                     27	37.50	12.00	   99.96	  313.63	VarintG8IU
10677                     28	38.89	12.44	  241.29	  235.13	TurboPack
10677                     28	38.89	12.44	  243.61	  232.36	TurboPackV
10677                     28	38.89	12.44	  241.07	  219.71	TurboFor
10677                     28	38.89	12.44	  241.12	  211.97	TurboForDA
10677                     28	38.89	12.44	  105.43	  209.68	TurboPForDA
10677                     28	38.89	12.44	  104.92	  209.19	TurboPFor
10677                     33	45.83	14.67	   22.24	  154.07	lz4
10677                     72	100.00	32.00	  298.94	  281.49	Copy
