1817                      10	31.25	10.00	  141.55	  135.35	TurboVbyte
1817                      10	31.25	10.00	  120.28	  123.29	VbyteFPF
1817                      10	31.25	10.00	  122.32	  122.34	SIMDPackFPF
1817                      10	31.25	10.00	  132.53	  111.84	MaskedVByte
1817                      13	40.62	13.00	  115.30	  123.62	TurboForDA
1817                      13	40.62	13.00	   53.52	  117.81	TurboPForDA
1817                      13	40.62	13.00	  115.27	  107.75	TurboPack
1817                      13	40.62	13.00	  113.24	  106.85	TurboPackV
1817                      13	40.62	13.00	  115.20	  102.19	TurboFor
1817                      13	40.62	13.00	   50.62	   95.68	TurboPFor
1817                      16	50.00	16.00	   82.43	  139.88	VSimple
1817                      18	56.25	18.00	   70.86	  150.38	VarintG8IU
1817                      20	62.50	20.00	    9.77	   63.86	lz4
1817                      32	100.00	32.00	  153.04	  164.63	Copy
