5826                      29	27.88	 8.92	  354.67	  361.83	TurboVbyte
5826                      29	27.88	 8.92	  133.53	  344.74	VSimple
5826                      29	27.88	 8.92	  335.22	  273.01	MaskedVByte
5826                      29	27.88	 8.92	  271.73	  242.10	SIMDPackFPF
5826                      29	27.88	 8.92	  274.20	  236.31	VbyteFPF
5826                      36	34.62	11.08	  114.38	  426.61	VarintG8IU
5826                      36	34.62	11.08	   92.63	  191.46	TurboPFor
5826                      36	34.62	11.08	   92.97	  172.64	TurboPForDA
5826                      40	38.46	12.31	  349.32	  351.00	TurboPack
5826                      40	38.46	12.31	  346.04	  347.38	TurboPackV
5826                      40	38.46	12.31	  341.36	  332.43	TurboFor
5826                      40	38.46	12.31	  349.39	  263.22	TurboForDA
5826                      43	41.35	13.23	   28.78	  166.63	lz4
5826                     104	100.00	32.00	  391.32	  404.60	Copy
