9590                      22	27.50	 8.80	  288.21	  288.21	TurboVbyte
9590                      22	27.50	 8.80	  273.05	  233.58	MaskedVByte
9590                      22	27.50	 8.80	  235.86	  210.57	VbyteFPF
9590                      22	27.50	 8.80	  233.88	  208.39	SIMDPackFPF
9590                      23	28.75	 9.20	  122.16	  275.41	VSimple
9590                      27	33.75	10.80	  106.21	  356.33	VarintG8IU
9590                      31	38.75	12.40	  257.19	  262.04	TurboPack
9590                      31	38.75	12.40	  257.05	  258.60	TurboPackV
9590                      31	38.75	12.40	  257.39	  238.98	TurboFor
9590                      31	38.75	12.40	  115.16	  238.97	TurboPFor
9590                      31	38.75	12.40	  257.32	  229.89	TurboForDA
9590                      31	38.75	12.40	  116.21	  227.07	TurboPForDA
9590                      42	52.50	16.80	   24.01	  158.04	lz4
9590                      80	100.00	32.00	  340.26	  367.87	Copy
