9250                      10	31.25	10.00	  128.24	  134.57	TurboVbyte
9250                      10	31.25	10.00	  123.57	  123.28	VbyteFPF
9250                      10	31.25	10.00	  121.52	  122.29	SIMDPackFPF
9250                      10	31.25	10.00	  130.83	  111.28	MaskedVByte
9250                      13	40.62	13.00	   85.26	  141.48	VSimple
9250                      14	43.75	14.00	  114.81	  122.71	TurboForDA
9250                      14	43.75	14.00	   54.14	  117.35	TurboPForDA
9250                      14	43.75	14.00	  114.86	  108.11	TurboPack
9250                      14	43.75	14.00	  114.23	  107.26	TurboPackV
9250                      14	43.75	14.00	  114.93	  101.86	TurboFor
9250                      14	43.75	14.00	   52.53	   91.40	TurboPFor
9250                      18	56.25	18.00	   70.71	  150.08	VarintG8IU
9250                      20	62.50	20.00	    9.78	   65.76	lz4
9250                      32	100.00	32.00	  153.19	  164.35	Copy
