9629                      14	29.17	 9.33	  184.37	  187.91	TurboVbyte
9629                      14	29.17	 9.33	  163.21	  162.98	VbyteFPF
9629                      14	29.17	 9.33	  161.88	  161.98	SIMDPackFPF
9629                      14	29.17	 9.33	  180.72	  151.25	MaskedVByte
9629                      18	37.50	12.00	   86.89	  223.48	VarintG8IU
9629                      21	43.75	14.00	   95.95	  176.11	VSimple
9629                      21	43.75	14.00	  157.71	  163.09	TurboForDA
9629                      21	43.75	14.00	   77.21	  162.64	TurboPForDA
9629                      21	43.75	14.00	  158.56	  158.16	TurboPack
9629                      21	43.75	14.00	  160.35	  153.45	TurboPackV
9629                      21	43.75	14.00	   77.66	  146.46	TurboPFor
9629                      21	43.75	14.00	  157.73	  146.00	TurboFor
9629                      26	54.17	17.33	   14.44	   89.03	lz4
9629                      48	100.00	32.00	  218.98	  239.24	Copy
