9414                      10	31.25	10.00	  130.11	  132.36	TurboVbyte
9414                      10	31.25	10.00	  120.62	  129.13	SIMDPackFPF
9414                      10	31.25	10.00	  121.28	  121.73	VbyteFPF
9414                      10	31.25	10.00	  138.67	  110.91	MaskedVByte
9414                      13	40.62	13.00	   87.38	  140.73	VSimple
9414                      14	43.75	14.00	  106.83	  124.75	TurboForDA
9414                      14	43.75	14.00	   52.85	  119.10	TurboPForDA
9414                      14	43.75	14.00	  106.88	  102.46	TurboPack
9414                      14	43.75	14.00	  108.73	  102.32	TurboPackV
9414                      14	43.75	14.00	   52.59	   95.76	TurboPFor
9414                      14	43.75	14.00	  106.76	   95.49	TurboFor
9414                      18	56.25	18.00	   70.00	  149.77	VarintG8IU
9414                      20	62.50	20.00	   10.05	   63.77	lz4
9414                      32	100.00	32.00	  146.40	  151.62	Copy
