9990                      10	31.25	10.00	  141.45	  144.51	TurboVbyte
9990                      10	31.25	10.00	  123.68	  129.17	SIMDPackFPF
9990                      10	31.25	10.00	  124.87	  123.38	VbyteFPF
9990                      10	31.25	10.00	  139.39	  113.37	MaskedVByte
9990                      13	40.62	13.00	   85.88	  154.86	VSimple
9990                      14	43.75	14.00	  112.75	  123.06	TurboForDA
9990                      14	43.75	14.00	   52.42	  118.29	TurboPForDA
9990                      14	43.75	14.00	  112.56	  108.33	TurboPack
9990                      14	43.75	14.00	  113.12	  107.66	TurboPackV
9990                      14	43.75	14.00	  112.76	  101.81	TurboFor
9990                      14	43.75	14.00	   52.21	   96.15	TurboPFor
9990                      18	56.25	18.00	   70.91	  147.49	VarintG8IU
9990                      20	62.50	20.00	    9.60	   66.84	lz4
9990                      32	100.00	32.00	  153.84	  153.21	Copy
