5627                      38	25.00	 8.00	  154.31	  359.02	VSimple
5627                      40	26.32	 8.42	  442.96	  446.84	TurboVbyte
5627                      40	26.32	 8.42	  394.02	  403.57	MaskedVByte
5627                      40	26.32	 8.42	  330.26	  305.59	VbyteFPF
5627                      40	26.32	 8.42	  327.41	  303.50	SIMDPackFPF
5627                      45	29.61	 9.47	  126.78	  613.42	VarintG8IU
5627                      48	31.58	10.11	  114.07	  255.59	TurboPFor
5627                      48	31.58	10.11	  114.43	  197.35	TurboPForDA
5627                      55	36.18	11.58	   41.33	  235.82	lz4
5627                      58	38.16	12.21	  407.91	  375.20	TurboPack
5627                      58	38.16	12.21	  407.49	  366.95	TurboPackV
5627                      58	38.16	12.21	  407.73	  348.12	TurboFor
5627                      58	38.16	12.21	  407.29	  301.40	TurboForDA
5627                     152	100.00	32.00	  577.96	  642.75	Copy
